roc,reb,atr_m,mkt_t,Full_CAGR,Full_Calmar,Full_MaxDD,Ret_2020,Ret_2021,Ret_2022,Ret_2023,Ret_2024,Ret_2025
10,9,5.0,0.4,0.3285657354337297,2.1331037310992964,-0.15403176631471321,0.8611308634083337,0.44459425646142603,0.011239088845515166,0.1675503154213831,0.2798436119143819,0.21960374041258612
10,9,5.0,0.42,0.3410036680153308,2.2138528705734766,-0.15403176631471321,0.8611308634083337,0.44459425646142603,0.05540715562043297,0.1605384494507187,0.26971041247473915,0.24965315907523378
10,9,5.5,0.38,0.33262968898800627,2.2405849567459706,-0.1484566286971276,0.8586303108666669,0.4711042125640119,0.011603667024965736,0.17843033429394484,0.27395638420666657,0.21392643535173472
10,9,5.5,0.4,0.33209155579587435,2.2369601055227233,-0.1484566286971276,0.8586303108666669,0.4711042125640119,0.007374238754173756,0.1791794683011465,0.27493591840678744,0.21452789423827534
10,9,5.5,0.42,0.3448266361847576,2.322743276679497,-0.1484566286971276,0.8586303108666669,0.4711042125640119,0.05447558009120668,0.17117587537174894,0.2644074901272391,0.24358170319997097
10,9,6.0,0.38,0.33410412801059763,2.2611464703168576,-0.1477587287672608,0.8677398221166666,0.47322442071401594,0.011362299423527622,0.18483644635211594,0.2650061660993708,0.2163119954958348
10,9,6.0,0.4,0.3335688023189778,2.257523498624518,-0.1477587287672608,0.8677398221166666,0.47322442071401594,0.007158913641903464,0.18560786273934027,0.2659429138682392,0.21691750375993957
10,9,6.0,0.42,0.3462598514340576,2.3434138498813284,-0.1477587287672608,0.8677398221166666,0.47322442071401594,0.05414014948129631,0.177335635581221,0.2558352171724909,0.2457489773695969
10,11,4.0,0.38,0.3005640319686673,1.2684187049916098,-0.23695963390153213,0.5963161218833333,0.2596797603266714,0.11169383757000229,0.2562316423257538,0.3862026301487509,0.18284030952337837
10,11,4.0,0.4,0.2954260101183901,1.2467355948108592,-0.23695963390153213,0.5963161218833333,0.2596797603266714,0.06100380628588642,0.26847324776441783,0.400748494464068,0.18781813141426484
10,11,4.0,0.42,0.3006090433490587,1.2686086587809968,-0.23695963390153213,0.5963161218833333,0.2596797603266714,0.11214210454798534,0.25612836399153793,0.38607870550784185,0.18279746589962698
10,11,4.5,0.38,0.32095778939940645,1.5392183843137022,-0.20851998174548392,0.657716218858333,0.2636249433403366,0.12867305984051014,0.25851801348593706,0.34880602655439374,0.2456963546517137
10,11,4.5,0.4,0.3158580234473658,1.5147614190418304,-0.20851998174548392,0.657716218858333,0.2636249433403366,0.07670184022405202,0.2709963951063237,0.361971349341079,0.25258746252070097
10,11,4.5,0.42,0.31920603589465,1.530817493952535,-0.20851998174548392,0.657716218858333,0.2636249433403366,0.1257715334464531,0.25918430928147207,0.3495157475933539,0.23815467616092634
10,11,5.0,0.38,0.3193145550843026,1.475146182617023,-0.21646299115780784,0.6890426499499998,0.1720309100102455,0.13710972451434378,0.26119291507358144,0.4020570226986664,0.247640293830234
10,11,5.0,0.4,0.3141116789849594,1.4511103136145929,-0.21646299115780784,0.6890426499499998,0.1720309100102455,0.08130863940988586,0.27467181235739146,0.41822925172656644,0.254749423132985
10,11,5.0,0.42,0.31748061177951015,1.466673864577883,-0.21646299115780784,0.6890426499499998,0.1720309100102455,0.13326504582038146,0.262079029790788,0.4031310594561548,0.2401286253305699
10,11,5.5,0.38,0.315460699470967,1.2115505091442638,-0.2603776706707685,0.6950303698583329,0.1325638410959813,0.12018192126002081,0.279618155484576,0.41149552230159325,0.25792288113916273
10,11,5.5,0.4,0.3101845724932668,1.1912871472203777,-0.2603776706707685,0.6950303698583329,0.1325638410959813,0.06261971682176681,0.29476509580184374,0.42859676473484676,0.26551980959278443
10,11,5.5,0.42,0.3142241630741376,1.2068014982415856,-0.2603776706707685,0.6950303698583329,0.1325638410959813,0.1230398010986149,0.2789065911319304,0.41068195975299604,0.24939375796389252
10,11,6.0,0.38,0.3186762383244921,1.207872897863964,-0.2638325927239928,0.6999816961916665,0.18373400300058584,0.11459011368409766,0.2747790916739383,0.3779117940848946,0.2570106144753117
10,11,6.0,0.4,0.3134613159863442,1.1881068701556152,-0.2638325927239928,0.6999816961916665,0.18373400300058584,0.05970615542039304,0.2890103614670143,0.3929987913103079,0.2644669840996279
10,11,6.0,0.42,0.31737541217371956,1.2029423995606954,-0.2638325927239928,0.6999816961916665,0.18373400300058584,0.11731502249040182,0.27410896019658515,0.37719287233903787,0.2481811656587487
11,7,4.0,0.38,0.31833131365710843,1.5648235066050336,-0.20342953202929887,0.9872221091416671,0.1916849323664236,-0.08654807609557724,0.16167129268684355,0.5385213164659595,0.23925086928264006
11,7,4.0,0.4,0.31537932928001333,1.4007756664120752,-0.2251462078062942,0.9872221091416671,0.1916849323664236,-0.1119568166507785,0.16629704063258144,0.551806577185056,0.24309224307412447
11,7,4.0,0.42,0.318198211379199,1.5694448831700891,-0.2027457063267345,0.9872221091416671,0.1916849323664236,-0.08769953394749419,0.16187534572235207,0.5391095165932727,0.23942232225310445
11,7,4.5,0.38,0.3224558653934009,1.674323635764278,-0.19258873165593793,1.0757127974416667,0.1667557616005566,-0.07736600732162047,0.16582245003464768,0.5114153389994189,0.24027750196041597
11,7,4.5,0.4,0.3195474039078512,1.495095710395671,-0.2137303997904484,1.0757127974416667,0.1667557616005566,-0.10224892752722625,0.17041854233576426,0.523591792912989,0.24406909267805577
11,7,4.5,0.42,0.3225651808099186,1.6821678830927018,-0.191755641070067,1.0757127974416667,0.1667557616005566,-0.07849363636671702,0.1660253636751472,0.5119548801738341,0.24173872788299366
11,7,5.0,0.38,0.32268909687523495,1.6004095357997605,-0.2016290765938107,1.1152168815833332,0.15366741868062217,-0.08792775541121733,0.1688669363053068,0.509252449576284,0.24584177723729295
11,7,5.0,0.4,0.31978307305515186,1.4416376590776725,-0.2218193115597035,1.1152168815833332,0.15366741868062217,-0.11263921920567965,0.17356958856683113,0.5214022787944599,0.24973485795767347
11,7,5.0,0.42,0.3222011338249764,1.573970484493179,-0.20470595668680894,1.1152168815833332,0.15366741868062217,-0.09414878786621195,0.17002664849342208,0.51225748472711,0.24811100014284038
11,7,5.5,0.38,0.32761487569829284,1.6611348416733356,-0.1972235290473299,1.1743381073833334,0.15670677419975654,-0.08647916374401698,0.169750274049838,0.4972287022106583,0.24220679274072232
11,7,5.5,0.4,0.32475975818686464,1.4974855242619098,-0.21687004844132587,1.1743381073833334,0.15670677419975654,-0.11047316262022366,0.17432909923378093,0.5087097683433943,0.24594918069041993
11,7,5.5,0.42,0.32844191398507494,1.6429660068508438,-0.19990791812827352,1.1743381073833334,0.15670677419975654,-0.0921857528746326,0.17081733713226832,0.49991206709544,0.25117126595942274
11,7,6.0,0.38,0.32982640432852994,1.6769747325780628,-0.1966794119917824,1.1601120043499997,0.15769991310632658,-0.08527962698471325,0.17376555460239795,0.5028931886506025,0.2503151548857627
11,7,6.0,0.4,0.32699378870164164,1.5043805668868915,-0.21736108262705778,1.1601120043499997,0.15769991310632658,-0.10940636800997683,0.17847297264853368,0.5145143435580997,0.2541709754810264
11,7,6.0,0.42,0.3306469756818995,1.6506602774396333,-0.20031194801317417,1.1601120043499997,0.15769991310632658,-0.09101778671383098,0.17486248971636753,0.505609257606572,0.259281838619684
11,9,4.0,0.38,0.286214069859724,1.7310383089568113,-0.16534242389598375,0.6108003917083322,0.23039201218816352,0.05321715615778344,0.1547743429251942,0.23847219048997403,0.3622017274532108
11,9,4.0,0.4,0.2868630685832674,1.7349634886430103,-0.16534242389598375,0.6108003917083322,0.23039201218816352,0.05912474255218125,0.15391104253598464,0.23731827178382892,0.36078039243142745
11,9,4.0,0.42,0.29480337889870656,1.7829869186154315,-0.16534242389598375,0.6108003917083322,0.23039201218816352,0.10446824193246385,0.1475922865981616,0.22881989075776676,0.36834053661551436
11,9,4.5,0.38,0.28533663521636754,1.7751648129779871,-0.1607381090084202,0.6365881072166657,0.23310035510806815,0.03829249781547395,0.1770933691597485,0.24290328627150304,0.3220964961446411
11,9,4.5,0.4,0.28598772685830487,1.7792154494197983,-0.1607381090084202,0.6365881072166657,0.23310035510806815,0.044098047302309595,0.17610866822950144,0.24175374382554637,0.32086482705449515
11,9,4.5,0.42,0.2985050901642958,1.8570897219442761,-0.1607381090084202,0.6365881072166657,0.23310035510806815,0.09200942552770552,0.16838198674208082,0.23266672896558416,0.353469206762532
11,9,5.0,0.38,0.2764028908729397,1.6708517205825502,-0.16542634362346081,0.6730225017749996,0.20775040516992838,0.004432191771501781,0.1723145726554407,0.22302224000984805,0.33978138362825927
11,9,5.0,0.4,0.2769933942011049,1.674421305179725,-0.16542634362346081,0.6730225017749996,0.20775040516992838,0.009524486580101854,0.17144537471577292,0.2220609012517154,0.33857865800455067
11,9,5.0,0.42,0.28992089847918434,1.7525678929294044,-0.16542634362346081,0.6730225017749996,0.20775040516992838,0.057419000776168794,0.16367996391159134,0.21340896765437067,0.372346500586876
11,9,5.5,0.38,0.27752162304184114,1.6752077609560474,-0.1656640027046308,0.6705219492333332,0.2009314180998545,0.0016870757728861818,0.18620944824625307,0.22111514652977204,0.3459902765000129
11,9,5.5,0.4,0.27810969031393706,1.678757519880709,-0.1656640027046308,0.6705219492333332,0.2009314180998545,0.006815639359578851,0.18526092603579025,0.22016387811559301,0.3447660514251234
11,9,5.5,0.42,0.2928250602528588,1.767584118892435,-0.1656640027046308,0.6705219492333332,0.2009314180998545,0.061422832328297705,0.1757297770634163,0.21052041743064298,0.3837170381968742
11,9,6.0,0.38,0.27927566392257264,1.6946186523078461,-0.16480148117231933,0.6796314604833329,0.21639930689410414,0.0014299412465894612,0.18696174874202498,0.20923597369889912,0.34489716424144734
11,9,6.0,0.4,0.2798599361818672,1.698163961822896,-0.16480148117231933,0.6796314604833329,0.21639930689410414,0.006466934862302098,0.18602607455127296,0.20835216444487248,0.3436873014961417
11,9,6.0,0.42,0.29450842071086325,1.78704959819457,-0.16480148117231933,0.6796314604833329,0.21639930689410414,0.0603261340269623,0.17657689181631064,0.199348413663746,0.3822959650168656
11,11,4.0,0.38,0.3330453347045106,1.3522602523713279,-0.24628789770347922,0.6930541077583328,0.6535247101228248,0.033442403238487683,0.21218069672321427,0.27112310419233054,0.1776687596747044
11,11,4.0,0.4,0.32909432095386704,1.3362179953725677,-0.24628789770347922,0.6930541077583328,0.6535247101228248,0.002118779056381026,0.21881291292528338,0.2780762651925399,0.181265637561018
11,11,4.0,0.42,0.33468274244331986,1.3589086007233067,-0.24628789770347922,0.6930541077583328,0.6535247101228248,0.046552956247461585,0.20952263125670845,0.26831500573159994,0.17620530860830375
11,11,4.5,0.38,0.3529383970114679,1.6683057841845372,-0.21155498012253376,0.7720891485833334,0.6235119688502668,0.04132624528731643,0.22361477455590917,0.2512597740147813,0.23939472307506904
11,11,4.5,0.4,0.34896332653984374,1.6495160092082084,-0.21155498012253376,0.7720891485833334,0.6235119688502668,0.008438721657512582,0.23090737055033217,0.2578841315180793,0.2444556066834982
11,11,4.5,0.42,0.35287255416285856,1.6679945513855212,-0.21155498012253376,0.7720891485833334,0.6235119688502668,0.0516719969632784,0.22141497943413002,0.249245689565194,0.2310321845947585
11,11,5.0,0.38,0.3467375235102479,1.5116263809518016,-0.22938043942572847,0.7884401405249999,0.4480786681087907,0.06562063023865794,0.2327375811531711,0.3020706731509062,0.2505874060599811
11,11,5.0,0.4,0.3426087893768166,1.4936268769672079,-0.22938043942572847,0.7884401405249999,0.4480786681087907,0.028481483300107913,0.24114188921794555,0.3108127578442186,0.256169464319959
11,11,5.0,0.42,0.3458559497754323,1.5077830988610417,-0.22938043942572847,0.7884401405249999,0.4480786681087907,0.06975361246593104,0.23183840186990867,0.3011281346046164,0.24289416729126456
11,11,5.5,0.38,0.3456041270412511,1.234095224557364,-0.28004656380159787,0.8012133677750004,0.39619644250827424,0.05338374876445129,0.2554852515906927,0.30621919441402246,0.26927794365486424
11,11,5.5,0.4,0.3414587898543735,1.2192929105042825,-0.28004656380159787,0.8012133677750004,0.39619644250827424,0.015132016160074091,0.265112328042459,0.31529049860425484,0.2753981202106841
11,11,5.5,0.42,0.3452769002528133,1.2329267517719968,-0.28004656380159787,0.8012133677750004,0.39619644250827424,0.06281491867552269,0.25321813548685834,0.30406226550090376,0.26060478507385376
11,11,6.0,0.38,0.3472095392572827,1.2278298818102387,-0.2827830991907265,0.8095164632750003,0.4412286960809604,0.05146945764352706,0.25232635326485764,0.27896032588316366,0.26396538235440703
11,11,6.0,0.4,0.34308769570875675,1.2132538920841132,-0.2827830991907265,0.8095164632750003,0.4412286960809604,0.014589396264556465,0.2614983507548778,0.2869563049884838,0.2698975835806128
11,11,6.0,0.42,0.3468841520736021,1.2266792218711837,-0.2827830991907265,0.8095164632750003,0.4412286960809604,0.06056243465435185,0.2501629749907528,0.2770568854745814,0.2554154028051143
12,7,4.0,0.38,0.3122070053297994,1.8189114411857648,-0.1716449730649167,0.8108843828749996,0.26584282941990334,-0.02903153162403571,0.16449203311371163,0.5350315310482694,0.1685813560080145
12,7,4.0,0.4,0.30935773763699004,1.5927656162302741,-0.19422678044066002,0.8108843828749996,0.26584282941990334,-0.05374833940442847,0.1687886892076298,0.547053356017595,0.17105340976466743
12,7,4.0,0.42,0.31078964856544244,1.699165813683563,-0.1829071924956472,0.8108843828749996,0.26584282941990334,-0.04135853929964717,0.1666072082212935,0.5409603948061346,0.1698052465134121
12,7,4.5,0.38,0.31838670839612804,1.9252406329249527,-0.16537502011497332,0.9207351328000002,0.2347768877559564,-0.02812094715857827,0.16710935298225316,0.5144218199240689,0.17441339246089993
12,7,4.5,0.4,0.31560037569521304,1.6849003382792365,-0.18731100500432624,0.9207351328000002,0.2347768877559564,-0.052062503343843214,0.17132994556100534,0.5255717337691757,0.17691472163233102
12,7,4.5,0.42,0.31724565534326077,1.7993102565014618,-0.17631514865040898,0.9207351328000002,0.2347768877559564,-0.040061313790225817,0.16918797213871617,0.519922845942776,0.17690505198792206
12,7,5.0,0.38,0.31888507684240075,1.7860380763709418,-0.1785432690720372,0.9578658811250003,0.21707839843314547,-0.03445718893852867,0.165014998626289,0.5142523227566655,0.18233362013059096
12,7,5.0,0.4,0.3161037454673703,1.5773649321813197,-0.200399881484771,0.9578658811250003,0.21707839843314547,-0.05830422663778678,0.1691937567820514,0.5254488271216939,0.18496065358518554
12,7,5.0,0.42,0.3171379671506782,1.6328672199014949,-0.1942215284166278,0.9578658811250003,0.21707839843314547,-0.05156322690035697,0.1679912147651328,0.5222347092720341,0.18547319884294766
12,7,5.5,0.38,0.3239388839412185,1.8653842989241103,-0.17365798786236988,1.0169871069250007,0.22481333414073235,-0.03413641752445784,0.15998752970648078,0.5022114995462097,0.18023362491553785
12,7,5.5,0.4,0.3212076571182054,1.64875529569674,-0.19481827167230886,1.0169871069250007,0.22481333414073235,-0.05715692410332418,0.16389379372251733,0.5128002838184247,0.18276879659885203
12,7,5.5,0.42,0.3235126015131853,1.713186622597061,-0.18883675441194184,1.0169871069250007,0.22481333414073235,-0.050649565379751404,0.16277037746922796,0.5097620804141565,0.18989918963021934
12,7,6.0,0.38,0.3235480539347464,1.8531458767572542,-0.17459394750990148,1.0169871069250007,0.2248133341407328,-0.03413641752445784,0.1631452199167096,0.5052762761126415,0.17258270348990967
12,7,6.0,0.4,0.3208129917594227,1.638855975660883,-0.19575423131984007,1.0169871069250007,0.2248133341407328,-0.05715692410332418,0.16712858226450167,0.5159000029952745,0.1749984371711064
12,7,6.0,0.42,0.32312117588145983,1.7026745782862998,-0.18977271405947305,1.0169871069250007,0.2248133341407328,-0.050649565379751404,0.1659829930299086,0.5128518986555797,0.18212487312442738
12,9,4.0,0.38,0.32207497764705506,2.483558575276475,-0.12968285944743663,0.8648113729500002,0.46324870011842334,0.031133901023838284,0.09197798699783433,0.2756257610800017,0.22126688448208487
12,9,4.0,0.4,0.32150451385812207,2.4791596609452853,-0.12968285944743663,0.8648113729500002,0.46324870011842334,0.02682014836754054,0.09236439379591266,0.2766866478853591,0.22193573787467114
12,9,4.0,0.42,0.3308607555403835,2.551306756730552,-0.12968285944743663,0.8648113729500002,0.46324870011842334,0.0638839259419457,0.08914658660476094,0.26782933816462795,0.24009087645425242
12,9,4.5,0.38,0.3245090529746051,2.704086574710775,-0.12000690214931971,0.9470458679499996,0.45954807017808585,0.019823501908789565,0.10051351490934346,0.2697458896357541,0.19608031596153852
12,9,4.5,0.4,0.32394353160731604,2.69937416769784,-0.12000690214931971,0.9470458679499996,0.45954807017808585,0.0156752552985846,0.10092403475348388,0.2707473885944034,0.19665467633076505
12,9,4.5,0.42,0.3355637877902322,2.796204066435311,-0.12000690214931971,0.9470458679499996,0.45954807017808585,0.05371446548554548,0.09728066579856076,0.26183309110488606,0.22513540023715795
12,9,5.0,0.38,0.3157633596616729,2.631283365916334,-0.12000355558501757,0.9729387825499989,0.40748383380618836,0.004034897953105965,0.10148454884916669,0.2593379694576641,0.20660965824254585
12,9,5.0,0.4,0.31510814904860673,2.6258234392510613,-0.12000355558501757,0.9729387825499989,0.40748383380618836,-0.0007335071321447062,0.10196882350688852,0.2604619157873893,0.20732196680585635
12,9,5.0,0.42,0.32709239468215134,2.725689193854093,-0.12000355558501757,0.9729387825499989,0.40748383380618836,0.03821358716855694,0.09814360927935595,0.2515572380912561,0.23684958184958105
12,9,5.5,0.38,0.3166017611034464,2.484548799221624,-0.12742827236986992,0.9704382300083327,0.3971047921573052,0.002049918488418623,0.11151164673964242,0.2601580940640644,0.21211152810478584
12,9,5.5,0.4,0.3159485223152003,2.479422473830113,-0.12742827236986992,0.9704382300083327,0.3971047921573052,-0.0027598312309370376,0.11204947416417643,0.26128735280703186,0.21284346765534856
12,9,5.5,0.42,0.32850615290742224,2.577969133520927,-0.12742827236986992,0.9704382300083327,0.3971047921573052,0.04120100115886327,0.10731860265366633,0.25131675955050103,0.2414579133760737
12,9,6.0,0.38,0.32209658744739134,2.409706714726283,-0.13366630282390116,0.9795477412583324,0.41468680916617195,0.004347077180883341,0.13356127607288903,0.24563737754199066,0.20778195588090154
12,9,6.0,0.4,0.32145609519533136,2.404914989074203,-0.13366630282390116,0.9795477412583324,0.41468680916617195,-0.00038172018080528947,0.13419310146330865,0.24666271724484767,0.20847949627693962
12,9,6.0,0.42,0.3337964191726157,2.4972368661410216,-0.13366630282390116,0.9795477412583324,0.41468680916617195,0.043005988650221205,0.1286108408849611,0.23756420590556626,0.23644323502864806
12,11,4.0,0.38,0.3319745595129211,1.5680771480333997,-0.2117080527123721,0.6805431705333336,0.5181218406972177,-0.02386270120398526,0.3219709042545331,0.3275752732361381,0.19636421038930219
12,11,4.0,0.4,0.3280090700101608,1.5493462143161647,-0.2117080527123721,0.6805431705333336,0.5181218406972177,-0.05824297039514381,0.33372494060575186,0.3365416140307853,0.20042228608002666
12,11,4.0,0.42,0.33491183644721967,1.5819513341905467,-0.2117080527123721,0.6805431705333336,0.5181218406972177,0.0019167779055886403,0.3136865413382124,0.3211593102477903,0.19342752600521362
12,11,4.5,0.38,0.35406552204717134,1.9707458233010058,-0.17966067356880677,0.7727430314416663,0.5316137261754685,-0.016485552999386477,0.31125761228406357,0.3088148141830602,0.24645311290105698
12,11,4.5,0.4,0.3501068243233951,1.94871152027219,-0.17966067356880677,0.7727430314416663,0.5316137261754685,-0.051336998000087064,0.322692418461493,0.31734796306961477,0.2516672214245128
12,11,4.5,0.42,0.35545306644003705,1.9784689625128506,-0.17966067356880677,0.7727430314416663,0.5316137261754685,0.005176724177906378,0.304549788168504,0.30373840483611203,0.23784251169756487
12,11,5.0,0.38,0.3471682502078859,1.8144154137252122,-0.19133890044237878,0.7740651550416666,0.38819991382764374,-0.0068018277769259505,0.3307395105321307,0.3532752761928961,0.2600055524826974
12,11,5.0,0.4,0.3431027868834613,1.7931679657936876,-0.19133890044237878,0.7740651550416666,0.38819991382764374,-0.0453302495958845,0.344087447207178,0.36382398952473327,0.26574937605646864
12,11,5.0,0.42,0.3478361704088959,1.8179061842871094,-0.19133890044237878,0.7740651550416666,0.38819991382764374,0.00987429249682803,0.3252779873525675,0.34889684031812984,0.2518748277899403
12,11,5.5,0.38,0.3469413660110545,1.6618845667470765,-0.20876381726689192,0.7733606198,0.36384990023888886,-0.017790022437351727,0.34600400467911396,0.35673586422555803,0.27831355582528894
12,11,5.5,0.4,0.34287263790943046,1.6423949437132994,-0.20876381726689192,0.7733606198,0.36384990023888886,-0.05702552886205514,0.360400621728755,0.3675851254295779,0.28455931658278266
12,11,5.5,0.42,0.3481620596587127,1.6677318139551385,-0.20876381726689192,0.7733606198,0.36384990023888886,0.004573447318271473,0.3383013821236176,0.3508338045912953,0.2690832107379917
12,11,6.0,0.38,0.34759920357597873,1.6658621802707367,-0.20866024074061562,0.7816637152999999,0.39737241988222505,-0.01727983150921908,0.34281635505360475,0.3287905372495288,0.27378755780478214
12,11,6.0,0.4,0.3435399327079769,1.6464082064154688,-0.20866024074061562,0.7816637152999999,0.39737241988222505,-0.05539012297092394,0.3566472830659426,0.3385146706970217,0.2798920382495005
12,11,6.0,0.42,0.348817091567164,1.6716988839324525,-0.20866024074061562,0.7816637152999999,0.39737241988222505,0.004442287768569253,0.3354025913704819,0.3234939095477971,0.26467042483516123
